max_depth,learning_rate,n_estimators,subsample,colsample_bytree,avg_smape,avg_weekly_rmse,avg_weekly_mae,avg_weekly_smape,avg_daily_rmse,avg_daily_mae,avg_daily_smape,avg_smape_day_1,avg_smape_day_2,avg_smape_day_3,avg_smape_day_4,avg_smape_day_5,avg_smape_day_6,avg_smape_day_7
5,"0,05",600,"0,7","1,0","65,0360948401325","361,1807144460297","252,78729416777787","65,0360948401325","297,65048763446293","252,78729416777784","65,0360948401325","48,43519940476881","48,65601474883668","59,33844107304708","53,21970078824888","71,57595560464127","80,32976216395097","93,69759009743383"
5,"0,1",200,"1,0","1,0","65,03703578534046","364,03379640176973","253,1790307794055","65,03703578534046","298,55570058954663","253,17903077940545","65,03703578534046","48,65909875527611","48,913849118592765","59,391586922285846","53,38258152867085","72,39653724320024","80,42957277717055","92,08602415218694"
7,"0,2",600,"0,9","1,0","65,03829700416418","374,7067360570444","258,35168430275377","65,03829700416418","307,5268490890776","258,35168430275377","65,03829700416416","49,41668720295122","48,670517988766335","59,79913573701624","56,004625226796975","68,05126125346756","76,58055796736065","96,7452936527902"
7,"0,1",600,"0,7","0,9","65,05114326520754","371,2007605801763","255,6380569223207","65,05114326520754","301,8464400601201","255,6380569223207","65,05114326520754","48,252298193430875","47,79713763159121","59,60883037715156","54,101340388979736","73,77907910043953","80,7153999312994","91,1039172335605"
7,"0,05",600,"1,0","1,0","65,08814064315706","372,75419775472784","256,8370694000773","65,08814064315706","304,31536439864203","256,8370694000773","65,08814064315706","48,91802007212894","48,67516336624752","60,292232195036135","53,19001479604641","70,13929856384429","80,3677984586468","94,03445705014934"
7,"0,05",400,"0,9","1,0","65,12984583636532","371,1762992140432","255,42675376102395","65,12984583636532","302,9227572313933","255,42675376102395","65,12984583636532","49,14113956932431","48,15469185320621","59,63132529577166","52,846262949618776","69,04991785005524","79,24208651885219","97,84349681772886"
5,"0,1",200,"0,9","0,7","65,13758639916037","356,9017811558756","252,06034118562783","65,13758639916037","294,82824735860595","252,0603411856278","65,13758639916036","48,040562167191766","48,16245512385977","60,21762260195207","53,881372555462384","71,72833221829036","80,67370286665647","93,25905726070974"
5,"0,2",400,"0,7","0,7","65,15593163575684","362,2466205655794","253,12462362698975","65,15593163575684","299,07058238459587","253,12462362698972","65,15593163575684","48,96386407505684","47,48720692401152","58,17022833036148","54,03732171516209","71,87655335706164","80,70876006006495","94,8475869885794"
7,"0,1",200,"0,7","1,0","65,16910888836745","370,7473938861142","255,442584643514","65,16910888836745","302,49895074147963","255,44258464351404","65,16910888836745","48,8689232188231","48,43699568237044","59,98303375363348","53,70561347352924","69,77714355117322","79,16596224958704","96,24609028945562"
5,"0,05",600,"0,9","1,0","65,19139210713797","356,84143087853664","252,7742111670151","65,19139210713797","296,4361594013439","252,77421116701507","65,19139210713797","48,29925524266703","48,73487668144574","59,516668966363675","54,64729717491967","72,6862713849494","80,35122476053444","92,10415053908585"
